condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,image.stopped,key_resp.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_strat.stopped,key_resp_strat_control.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_1.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.07393320000847,284.1070475000015,284.1070475000015,292.07547730000806,4.0,['rshift'],[5.358296299993526],[None],292.0757344000158,292.07576189999236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj7,160,280,output_pairs/3Dp_120/3Dp_120_obj_7_160_to_280deg.png,None,708,comma,0,1,1,1,0,0,0,0,,,,,,,,,,,,,301.13823240000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.07591169999796,292.1069242999947,292.1069242999947,301.0079846000008,rshift,8.879225999990012,None,,,,,,,,,,,,,,,310.9747312999971,311.04043570000795,311.04043570000795,313.0134539999999,None,None,,,313.013580800005,313.04502680001315,315.040682699997,,,,,,,,,,,,,,,301.0273019000015,301.13823240000056,302.00728459999664,302.00728459999664,302.1408538999967,311.0069871000014,311.0069871000014,310.97442969999975,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,False,False,None,obj4,280,340,output_pairs/3Dp_60/3Dp_60_obj_4_280_to_340deg.png,None,1619,comma,0,1,1,1,0,1,1,1,,,,,,,,,,,,,315.08059600001434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.6787493000156,320.71124989999225,320.71124989999225,322.7090206000139,3.0,['slash'],[1.434586199990008],[None],322.7092529000074,322.74043890001485,324.70729610000853,,,,,,,,,,,,,,,315.04093990000547,315.08059600001434,316.00745450000977,316.00745450000977,316.10734700001194,,,320.6784810000099,comma,1,4.643081199988956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,obj8,40,220,output_pairs/3Dp_180/3Dp_180_obj_8_40_to_220deg.png,None,767,comma,0,1,1,1,0,2,2,2,,,,,,,,,,,,,324.7452340000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.9083299000049,328.9404693999968,328.9404693999968,330.91356200000155,None,None,,,330.91364939999767,330.9451678000041,332.9177662000002,,,,,,,,,,,,,,,324.7075543999963,324.7452340000018,325.678568000003,325.678568000003,325.7448391999933,,,328.9080990999937,period,0,3.2279591000115033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,200,320,output_pairs/3Dp_120m/3Dp_120m_obj_10_200_to_320deg.png,None,2138,period,0,1,1,1,0,3,3,3,,,,,,,,,,,,,332.9686488000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.44165970000904,337.4739136999997,337.4739136999997,339.44687380001415,None,None,,,339.4469625999918,339.47837290001917,341.47420510000666,,,,,,,,,,,,,,,332.9179426000046,332.9686488000152,333.90764180000406,333.90764180000406,333.9740308000182,,,337.441444600001,period,1,3.5179844000085723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj5,180,None,output_pairs/3Dp_0m/3Dp_0m_obj_5_180deg.png,None,1710,period,0,1,1,1,0,4,4,4,,,,,,,,,,,,,341.5197273000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.5752472000022,347.611353699991,347.611353699991,349.60901760001434,3.0,['slash'],[0.9750657000113279],[None],349.6092024999962,349.640513499995,351.57868840001174,,,,,,,,,,,,,,,341.47448840001016,341.5197273000085,342.44072179999785,342.44072179999785,342.5445799000154,,,347.5750350000162,comma,0,5.129258700006176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,sm1,300,None,output_pairs/3Dp_0m/3Dp_0m_sm_1_300deg.png,None,1702,period,0,1,1,1,0,5,5,5,,,,,,,,,,,,,351.62845210000523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6789330000174,356.71138650001376,356.71138650001376,358.70891129999654,1.0,['comma'],[1.4422303999890573],[None],358.7090845000057,358.740383700002,360.7119789000135,,,,,,,,,,,,,,,351.57890700001735,351.62845210000523,352.58474330001627,352.58474330001627,352.65042930000345,,,356.67873630000395,period,1,4.080890800018096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,sm5,240,60,output_pairs/3Dp_180/3Dp_180_sm_5_240_to_60deg.png,None,766,comma,0,1,1,1,0,6,6,6,,,,,,,,,,,,,360.76080010001897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.15141250001034,367.1833975999907,367.1833975999907,369.17614200001117,2.0,['period'],[1.3065062999958172],[None],369.17630220000865,369.2074062000029,371.1786684000108,,,,,,,,,,,,,,,360.71215239999583,360.76080010001897,361.68443600001046,361.68443600001046,361.7835319000005,,,367.1512037999928,period,0,5.446214900002815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj1,280,None,output_pairs/3Dp_0m/3Dp_0m_obj_12_280deg.png,None,1716,period,0,1,1,1,0,7,7,7,,,,,,,,,,,,,371.23125100001926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.2790781999938,378.31159230001504,378.31159230001504,380.309367400012,3.0,['slash'],[1.6431565000093542],[None],380.3095358000137,380.3406643999915,382.31210219999775,,,,,,,,,,,,,,,371.1788642000174,371.23125100001926,372.1742273000127,372.1742273000127,372.24479399999836,,,378.27887629999896,period,1,6.075849399989238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj2,80,200,output_pairs/3Dp_120m/3Dp_120m_obj_2_80_to_200deg.png,None,2123,period,0,1,1,1,0,8,8,8,,,,,,,,,,,,,382.35731359999045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.00854919999256,386.0406568000035,386.0406568000035,388.01391390000936,1.0,['comma'],[0.5045346000115387],[None],388.0140833000187,388.04531320001115,390.0181906000071,,,,,,,,,,,,,,,382.3122782999999,382.35731359999045,383.27883670001756,383.27883670001756,383.38353029999416,,,386.0083338000113,period,1,2.7154464999912307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,obj1,40,220,output_pairs/3Dp_180/3Dp_180_obj_1_40_to_220deg.png,None,748,comma,0,1,1,1,0,9,9,9,,,,,,,,,,,,,390.061151300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3083382000041,398.34071220000624,398.34071220000624,400.31151230001706,3.0,['slash'],[0.8608984999882523],[None],400.3116842000163,400.3453281999973,402.34114400000544,400.3453281999973,400.3453281999973,,,,,,,,,,,,,390.0184405000182,390.061151300004,391.0075962000119,391.0075962000119,391.07425150001654,,,398.30812430000515,comma,1,7.28202329998021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,140,200,output_pairs/3Dp_60m/3Dp_60m_obj_10_140_to_200deg.png,None,859,period,0,1,1,1,0,10,10,10,,,,,,,,,,,,,402.3786564000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.64595199999167,408.68416380000417,408.68416380000417,410.67589680000674,3.0,['slash'],[0.8135191999899689],[None],410.6760532000044,410.7075010999979,412.6789228999987,,,,,,,,,,,,,,,402.3414369999955,402.3786564000184,403.3077007000102,403.3077007000102,403.37833609999507,,,408.6457345999952,comma,0,5.326281199988443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,False,False,None,obj4,80,None,output_pairs/3Dp_0/3Dp_0_obj_4_80deg.png,None,2168,comma,0,1,1,1,0,11,11,11,,,,,,,,,,,,,412.71573050000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.30877080000937,416.341072900017,416.341072900017,418.31130709999707,4.0,['rshift'],[0.7485750000050757],[None],418.31146029999945,418.34066250000615,420.31234649999533,418.34066250000615,418.34066250000615,,,,,,,,,,,,,412.6791119000118,412.71573050000006,413.6512752000126,413.6512752000126,413.7076889000018,,,416.30855819999124,comma,1,2.63882900000317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,140,200,output_pairs/3Dp_60m/3Dp_60m_obj_10_140_to_200deg.png,None,859,period,0,1,1,1,0,12,12,12,,,,,,,,,,,,,420.3497883999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.675296100002,423.7076181000157,423.7076181000157,425.6805064000073,3.0,['slash'],[0.7664569000189658],[None],425.6806564000144,425.70779929999844,427.67904620000627,,,,,,,,,,,,,,,420.31255500001134,420.3497883999953,421.3122270000167,421.3122270000167,421.3843017000181,,,423.67507920000935,comma,0,2.3292882000096142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,False,False,None,obj1,280,None,output_pairs/3Dp_0/3Dp_0_obj_14_280deg.png,None,2145,comma,0,1,1,1,0,13,13,13,,,,,,,,,,,,,427.7242251000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.9458289000031,430.9782822999987,430.9782822999987,432.9760221000179,4.0,['rshift'],[0.8077932000160217],[None],432.97619370001485,433.00742380000884,434.9790853000013,,,,,,,,,,,,,,,427.6792376000085,427.7242251000134,428.68471750000026,428.68471750000026,428.75051030001487,,,430.9456136999943,comma,1,2.253846200008411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,200,260,output_pairs/3Dp_60m/3Dp_60m_obj_15_200_to_260deg.png,None,846,period,0,1,1,1,0,14,14,14,,,,,,,,,,,,,435.01848279999103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3420915000024,441.3741733999923,441.3741733999923,443.3445907999994,2.0,['period'],[1.235201799980132],[None],443.3447451000102,443.3742018000048,445.34578599999077,443.3742018000048,443.3742018000048,,,,,,,,,,,,,434.97927619999973,435.01848279999103,435.951595999999,435.951595999999,436.04092679999303,,,441.3418803999957,period,1,5.3788526999996975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj4,80,None,output_pairs/3Dp_0m/3Dp_0m_obj_4_80deg.png,None,1727,period,0,1,1,1,0,15,15,15,,,,,,,,,,,,,445.39208429999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.41255609999644,454.44122500001686,454.44122500001686,456.4158299000119,3.0,['slash'],[1.1128412999969441],[None],456.4159761000192,456.44132129999343,458.4084775999945,456.44132129999343,456.44132129999343,458.4412769000046,,,,,,,,,,,,445.3460208000033,445.39208429999417,446.3516692999983,446.3516692999983,446.4175504000159,,,454.4123513000086,period,1,8.043180999986362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_1.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.41795460000867,458.4412769000046,458.4412769000046,466.4114483000012,4.0,['rshift'],[3.176974300004076],[None],466.41160710001714,466.4116289000085,None,,,,,,,,,,,,,466.44085680000717,466.44085680000717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,5,obj8,300,60,output_pairs/2D_120_M_WM/2D_120_M_WM_05_1_obj_8_300deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_05_2_obj_8_60deg.png,242,period,0,2,2,2,,,,,0,0,0,0,,,,,,,,,474.11215620001894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.41174630000023,466.44085680000717,466.44085680000717,474.0421898000059,rshift,7.568186899996363,None,474.05451330001233,474.11215620001894,475.04138680000324,475.1182578000007,479.04558880001423,479.04558880001423,480.0416081000003,480.0416081000003,480.0416081000003,484.0463783000014,period,1,3.9843537000124343,None,484.04668580001453,484.0790377999947,484.0790377999947,486.07629050000105,1.0,['comma'],[1.1386173000209965],[None],486.0765573999961,486.1077266999928,488.07925400001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,False,True,23,obj2,0,120,output_pairs/2D_120_WM/2D_120_WM_23_1_obj_2_0deg.png,output_pairs/2D_120_WM/2D_120_WM_23_2_obj_2_120deg.png,163,comma,0,2,2,2,,,,,0,1,1,1,,,,,,,,,488.12988640001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.07946579999407,488.12988640001277,489.0518890999956,489.15170640000724,493.0458478000073,493.0791270000045,494.0517261000059,494.0517261000059,494.0517261000059,497.8131368000177,comma,1,3.7501978000218514,None,497.81332879999536,497.8457730000082,497.8457730000082,499.81598290000693,3.0,['slash'],[1.3725440000125673],[None],499.81613130000187,499.84582429999136,501.8415051000193,499.84582429999136,499.84582429999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,0,True,True,32,obj1,240,240,output_pairs/2D_0_M_WM/2D_0_M_WM_32_1_obj_1_240deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_32_2_obj_1_240deg.png,675,period,0,2,2,2,,,,,0,2,2,2,,,,,,,,,501.8926055000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.84172530000797,501.8926055000047,502.8519200000155,502.9186696000106,506.81251129999873,506.8791261000151,507.81844329999876,507.81844329999876,507.81844329999876,515.5418803000066,period,1,7.718801199982408,None,515.5420941000048,515.5744479999994,515.5744479999994,517.5451886999945,2.0,['period'],[1.2672885000065435],[None],517.5453766999999,517.5746950000175,519.5519272999954,517.5746950000175,517.5746950000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,8,sm2,120,300,output_pairs/2D_180_M_WM/2D_180_M_WM_08_1_SM2_120deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_08_2_SM2_300deg.png,435,period,0,2,2,2,,,,,0,3,3,3,,,,,,,,,519.6065870000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.5521059000166,519.6065870000166,520.5416378999944,520.6081499000138,524.5412078000081,524.5412078000081,525.5459420999978,525.5459420999978,525.5459420999978,529.0755582000129,comma,0,3.5040975000010803,None,529.0757731999911,529.1079921000055,529.1079921000055,531.0809328000178,3.0,['slash'],[1.3016327999939676],[None],531.0811146000051,531.1126007999992,533.1083103000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,16,obj2,280,340,output_pairs/2D_60_M_WM/2D_60_M_WM_16_1_obj_2_280deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_16_2_obj_2_340deg.png,609,period,0,2,2,2,,,,,0,4,4,4,,,,,,,,,533.1561570000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.1085347000044,533.1561570000194,534.0853255999973,534.1851464000065,538.1078842999996,538.1078842999996,539.1081235000165,539.1081235000165,539.1081235000165,544.6424619000172,comma,0,5.52622720002546,None,544.6426714000117,544.6747322000156,544.6747322000156,546.6476669000112,3.0,['slash'],[1.0866391999879852],[None],546.6478229000058,546.674974900001,548.642173100001,,,548.7007645000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_wm_mini_block_2.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,False,True,4,obj1,60,0,output_pairs/2D_60_WM/2D_60_WM_04_1_obj_11_60deg.png,output_pairs/2D_60_WM/2D_60_WM_04_2_obj_11_0deg.png,144,comma,0,2,2,2,,,,,0,5,5,5,,,,,,,,,548.7007645000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.6423546000151,548.7007645000122,549.6518570999906,549.718537800014,553.6459639999957,553.679231999995,554.646031900018,554.646031900018,554.646031900018,560.480035799992,comma,1,5.819407000002684,None,560.4802688999916,560.5127056000056,560.5127056000056,562.5100586999906,3.0,['slash'],[0.8254941999912262],[None],562.5102167000005,562.5414336000104,564.5129155000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
